ZB=F,EUR=X,CHFUSD,GLD
133.09375,0.74222,1.094691,127.2
133.6875,0.73975,1.096672,126.16
131.75,0.74576,1.090953,124.28
131.46875,0.74918,1.083576,123.87
131.5,0.74575,1.087666,122.45
131.9375,0.74405,1.090239,122.85
132.53125,0.74131,1.094691,124.27
132.53125,0.74355,1.089514,124.32
133.0,0.74162,1.092395,122.9
132.46875,0.7405,1.09553,122.95
131.03125,0.73706,1.100497,120.12
131.28125,0.74439,1.090667,119.94
131.90625,0.74229,1.094092,119.92
131.96875,0.73788,1.102597,120.46
132.71875,0.73923,1.097984,119.82
132.21875,0.73704,1.102718,119.46
132.21875,0.73508,1.103887,120.7
131.25,0.7361,1.10329,117.58
131.65625,0.73844,1.10051,117.96
130.625,0.7358,1.10595,119.96
130.4375,0.73603,1.108132,118.3
130.375,0.73153,1.115324,118.55
130.78125,0.72958,1.120812,119.72
131.71875,0.72779,1.123532,121.82
130.96875,0.72651,1.127396,120.86
130.75,0.72537,1.127777,118.29
131.125,0.72723,1.124429,119.38
130.84375,0.72784,1.124101,119.69
129.84375,0.72659,1.127269,118.65
129.25,0.72615,1.13025,117.61
129.1875,0.73073,1.118181,114.82
130.09375,0.73229,1.113214,115.94
129.4375,0.73108,1.116882,115.57
128.6875,0.72993,1.119157,116.1
128.5,0.73161,1.115698,116.74
128.28125,0.73013,1.115885,117.12
128.78125,0.72726,1.121831,115.39
128.3125,0.72411,1.127142,116.12
128.625,0.72639,1.121705,118.0
128.53125,0.73171,1.112174,119.29
129.03125,0.73551,1.104936,119.5
129.3125,0.73357,1.106488,118.82
128.78125,0.73441,1.099723,118.12
129.34375,0.73681,1.097093,118.46
130.71875,0.73491,1.102743,120.26
131.09375,0.73143,1.108647,121.02
130.65625,0.73153,1.1121,119.89
130.53125,0.73161,1.10742,119.66
131.09375,0.73533,1.099868,119.79
131.3125,0.73432,1.105241,120.93
131.40625,0.73806,1.097864,119.7
131.0625,0.73751,1.098539,119.19
132.3125,0.73843,1.096227,121.79
132.84375,0.73051,1.113561,122.29
132.34375,0.73057,1.118819,120.96
132.625,0.73128,1.115586,120.95
133.5,0.73233,1.111617,122.47
133.28125,0.73214,1.117319,119.77
133.59375,0.73753,1.10807,120.09
134.90625,0.74139,1.103156,121.32
134.15625,0.73937,1.109447,120.99
133.40625,0.73987,1.106317,121.29
133.03125,0.73882,1.106317,121.24
133.3125,0.73572,1.110272,122.17
133.28125,0.73425,1.112595,122.92
132.84375,0.73281,1.115324,124.36
132.25,0.73319,1.113338,124.43
133.0,0.73583,1.110285,125.49
132.90625,0.73106,1.119319,127.15
133.3125,0.72969,1.121453,127.4
132.96875,0.72664,1.126316,126.27
132.71875,0.72831,1.125087,127.6
133.09375,0.7288,1.124467,127.58
132.84375,0.72791,1.127015,128.99
133.625,0.72801,1.125201,129.21
134.09375,0.72748,1.127396,128.11
134.65625,0.73089,1.122838,128.2
134.59375,0.72953,1.125746,127.62
135.1875,0.72585,1.13688,130.29
133.9375,0.72796,1.132772,128.68
133.90625,0.72774,1.127015,128.89
133.28125,0.72811,1.126989,130.17
132.6875,0.72134,1.136105,129.09
132.71875,0.72053,1.139471,129.13
133.0,0.72052,1.139523,129.86
133.6875,0.7216,1.139731,131.76
134.84375,0.71919,1.144021,132.21
135.0,0.72122,1.143079,133.1
134.3125,0.71875,1.14646,131.64
133.5,0.71783,1.145239,128.09
133.5625,0.72363,1.134173,127.86
132.65625,0.72558,1.132246,128.47
133.09375,0.72487,1.133594,126.18
133.0625,0.7226,1.135615,126.41
133.59375,0.72364,1.132362,125.41
134.21875,0.72558,1.129739,124.59
133.53125,0.72773,1.127968,124.56
133.21875,0.72716,1.12765,123.61
132.625,0.72595,1.130966,123.39
131.96875,0.72491,1.132182,124.32
132.21875,0.72631,1.128019,123.92
132.96875,0.72866,1.122712,125.57
133.4375,0.72971,1.121579,124.91
133.65625,0.72764,1.126583,126.09
133.4375,0.72499,1.131542,126.32
134.4375,0.72176,1.136506,127.01
134.78125,0.72013,1.141553,126.93
134.5,0.72222,1.140381,127.85
134.8125,0.72374,1.136105,125.49
134.875,0.72401,1.135912,125.54
133.90625,0.72322,1.134584,124.75
133.71875,0.72384,1.132375,124.24
133.9375,0.7249,1.129676,123.78
134.46875,0.72411,1.130237,123.76
134.53125,0.72363,1.131913,124.56
134.9375,0.72296,1.134288,125.43
134.71875,0.72251,1.13546,124.88
134.375,0.72187,1.136105,124.86
134.9375,0.72392,1.132246,124.22
135.6875,0.72102,1.136364,123.8
136.1875,0.72093,1.137501,125.06
135.71875,0.72084,1.139471,126.22
136.0625,0.72067,1.139341,125.98
136.0,0.71784,1.144034,124.17
136.1875,0.71882,1.141383,124.17
135.75,0.72232,1.136622,124.1
135.34375,0.72671,1.127904,124.94
135.875,0.72692,1.12657,124.6
137.03125,0.72942,1.124101,125.81
137.59375,0.72886,1.124379,124.77
137.4375,0.72905,1.122965,124.5
136.96875,0.72975,1.121127,124.58
137.25,0.72919,1.121039,124.69
136.6875,0.72971,1.121542,124.39
136.5,0.7309,1.119445,124.67
136.9375,0.73236,1.118043,124.51
137.375,0.73253,1.117743,121.85
138.65625,0.7333,1.115573,121.2
138.4375,0.73565,1.113412,120.94
138.25,0.73505,1.11371,120.43
137.1875,0.73378,1.116707,119.7
136.21875,0.73535,1.112929,120.01
136.03125,0.73416,1.1152,119.76
136.28125,0.73507,1.115076,120.66
136.28125,0.73196,1.121441,120.61
136.125,0.73298,1.119583,120.65
135.84375,0.73569,1.114815,121.39
135.78125,0.7385,1.111791,121.41
136.65625,0.73871,1.111729,122.64
136.59375,0.73776,1.113586,122.96
136.78125,0.73866,1.110864,122.42
135.90625,0.73653,1.114827,122.28
136.46875,0.73812,1.112223,122.67
136.375,0.7358,1.115947,126.94
135.34375,0.73468,1.118819,126.5
135.375,0.73567,1.116657,126.85
136.03125,0.73519,1.118068,126.98
136.5,0.73498,1.118856,126.99
137.15625,0.73373,1.120197,126.73
136.90625,0.73459,1.119294,126.66
137.1875,0.7329,1.122334,128.04
136.34375,0.73027,1.127739,127.7
135.25,0.73095,1.126786,127.7
135.0,0.73244,1.124619,127.16
135.6875,0.73592,1.117568,127.02
136.59375,0.73496,1.11957,127.07
136.96875,0.73437,1.120448,127.84
137.09375,0.73298,1.122649,128.54
137.375,0.73502,1.120335,128.78
136.90625,0.73509,1.120436,125.72
136.9375,0.73412,1.121579,124.53
137.15625,0.73681,1.116757,124.97
138.125,0.7391,1.113611,127.09
138.0625,0.73971,1.113821,126.13
138.4375,0.73898,1.113747,126.34
138.5625,0.73926,1.11371,125.74
138.5625,0.7425,1.1085,125.62
137.875,0.74278,1.108525,124.35
138.65625,0.74268,1.108021,125.79
138.28125,0.74466,1.10529,125.58
138.9375,0.7441,1.106182,125.2
137.5,0.74565,1.102767,124.83
137.40625,0.74649,1.100473,123.39
137.9375,0.74683,1.100715,124.38
138.09375,0.74466,1.103692,123.99
138.375,0.74504,1.103047,123.87
138.5,0.74781,1.099868,125.67
139.25,0.74722,1.10171,126.18
139.40625,0.7486,1.100231,126.19
139.40625,0.74598,1.104021,125.96
138.96875,0.74711,1.102913,125.99
139.46875,0.74816,1.101795,126.2
140.0625,0.74806,1.102159,126.31
141.03125,0.74828,1.102852,125.48
140.15625,0.7468,1.106905,124.96
139.78125,0.74844,1.102901,124.68
139.6875,0.75064,1.099868,124.22
140.0625,0.75412,1.094703,122.88
140.4375,0.75305,1.096972,123.19
140.71875,0.75765,1.090976,122.74
140.53125,0.75821,1.091703,123.35
141.15625,0.75929,1.089859,123.32
141.71875,0.7581,1.092944,124.0
141.53125,0.75844,1.092848,123.86
140.125,0.7615,1.087784,121.65
140.375,0.7615,1.087701,122.15
139.625,0.7604,1.089562,121.48
139.375,0.77323,1.07203,122.06
139.40625,0.772,1.073998,120.73
139.15625,0.77573,1.068262,120.87
138.625,0.77268,1.072616,120.26
138.71875,0.77417,1.067464,119.47
137.28125,0.77378,1.068376,118.38
137.5625,0.7716,1.070985,118.64
137.46875,0.77281,1.06889,118.83
137.375,0.77166,1.072156,117.54
137.15625,0.77821,1.061244,117.78
137.90625,0.77399,1.070263,117.09
136.75,0.77873,1.063637,116.85
137.40625,0.77812,1.064124,117.6
136.84375,0.77797,1.064543,117.05
137.8125,0.78259,1.057172,117.39
137.625,0.78388,1.056424,117.06
138.3125,0.78907,1.05042,117.03
137.90625,0.78797,1.051635,116.21
139.625,0.79187,1.04712,116.77
139.0,0.79213,1.045894,116.74
139.21875,0.78923,1.048328,114.61
139.375,0.79913,1.033314,116.03
140.59375,0.79076,1.042742,116.36
140.65625,0.78939,1.044932,117.47
140.8125,0.78474,1.051083,117.64
141.28125,0.78808,1.047943,117.59
142.03125,0.79115,1.045828,118.52
142.6875,0.78592,1.052742,118.59
144.375,0.7912,1.047088,118.99
143.40625,0.77993,1.062248,119.22
142.90625,0.78098,1.060783,118.99
143.09375,0.78434,1.056078,119.8
142.6875,0.78154,1.060333,120.02
142.40625,0.78649,1.053519,119.34
141.71875,0.79105,1.048163,118.52
141.71875,0.79026,1.048449,118.35
141.96875,0.78885,1.050807,118.06
141.53125,0.78731,1.053519,118.1
141.375,0.78503,1.056412,116.41
141.5625,0.79159,1.04734,115.19
141.09375,0.79281,1.045916,112.66
141.0625,0.7998,1.036914,112.15
141.25,0.80026,1.036592,112.22
141.09375,0.79665,1.042427,109.79
140.65625,0.80128,1.036839,109.88
141.65625,0.80775,1.027961,112.97
140.96875,0.80248,1.035926,110.46
140.71875,0.80451,1.033485,112.04
141.125,0.80155,1.036914,111.5
141.25,0.80451,1.034126,111.67
141.6875,0.80154,1.037775,114.47
141.375,0.79882,1.042123,114.05
141.6875,0.80328,1.036484,115.05
141.21875,0.79787,1.043297,113.68
141.5625,0.7974,1.04383,114.86
142.0,0.79713,1.043515,115.39
142.0625,0.80808,1.02923,115.11
142.96875,0.8043,1.034126,115.38
143.4375,0.80124,1.037829,115.16
144.0625,0.80244,1.036656,112.11
143.53125,0.80397,1.033378,116.58
142.53125,0.80192,1.036602,115.14
142.71875,0.8072,1.029018,116.33
143.28125,0.81191,1.023384,115.88
142.96875,0.80732,1.03029,114.43
144.0,0.8134,1.022286,115.78
144.59375,0.81201,1.024338,118.19
145.375,0.80678,1.030503,117.96
145.53125,0.80167,1.036635,117.69
146.625,0.80678,1.031726,117.41
146.53125,0.80234,1.037581,114.39
147.21875,0.80363,1.036162,114.95
146.15625,0.79923,1.041992,114.27
145.1875,0.81044,1.027432,115.15
145.78125,0.81364,1.020825,114.77
144.59375,0.81793,1.016054,112.55
142.875,0.81808,1.01593,112.74
143.15625,0.82136,1.012556,112.77
143.375,0.819,1.015332,114.83
144.0,0.82173,1.011838,113.67
144.28125,0.82281,1.010611,115.2
144.5625,0.82223,1.011593,113.58
145.5,0.82717,1.005935,114.08
146.96875,0.83707,0.994233,115.8
148.15625,0.83759,0.993838,117.12
148.1875,0.84208,0.988826,116.43
146.90625,0.84488,0.985474,115.94
147.53125,0.84774,0.982038,117.26
148.4375,0.84241,0.988318,118.56
148.625,0.8452,0.985319,118.16
149.40625,0.84902,0.980873,117.97
150.09375,0.84847,0.981422,120.94
149.53125,0.8593,1.170412,122.52
149.84375,0.86222,1.13679,124.2
149.09375,0.86603,1.143746,124.23
148.5,0.86093,1.162115,125.23
149.84375,0.88131,1.147184,124.23
149.59375,0.89884,1.134945,122.99
149.53125,0.88907,1.109509,124.4
151.1875,0.87971,1.1121,123.42
150.40625,0.88641,1.102536,120.76
151.28125,0.88218,1.084011,123.45
150.84375,0.88425,1.085423,122.42
149.28125,0.8817,1.078632,121.05
149.4375,0.8728,1.081373,121.58
148.875,0.88349,1.079914,121.79
147.65625,0.87169,1.084599,118.64
147.59375,0.88383,1.079564,119.17
146.875,0.88285,1.081549,118.47
146.90625,0.88324,1.079331,117.07
146.8125,0.88402,1.076774,117.34
145.90625,0.87689,1.075338,117.98
144.09375,0.8823,1.07242,116.01
144.8125,0.87683,1.068216,116.34
144.3125,0.87719,1.061684,115.94
144.03125,0.87976,1.053264,115.28
145.34375,0.87862,1.063151,115.43
146.15625,0.88238,1.051967,115.26
146.875,0.88191,1.052521,115.7
146.8125,0.88,1.054285,116.07
147.03125,0.89243,1.049759,116.16
145.8125,0.8959,1.047889,115.68
145.15625,0.89453,1.043297,115.47
145.34375,0.89428,1.040799,115.11
145.46875,0.90236,1.03799,115.0
143.375,0.90645,1.027084,111.86
144.1875,0.922,1.015744,111.97
145.25,0.92307,1.012976,111.42
145.71875,0.93382,1.001904,110.75
145.6875,0.94798,0.991031,110.72
145.6875,0.94106,0.997307,110.88
145.84375,0.95405,0.993394,110.81
146.65625,0.94581,0.992359,110.21
148.15625,0.94357,0.994402,112.37
147.96875,0.92166,1.019264,112.29
148.59375,0.9373,1.010366,113.57
164.03125,0.92365,1.023018,114.29
165.25,0.91366,1.035197,114.57
164.53125,0.91726,1.042133,114.73
162.40625,0.91237,1.041255,115.48
164.40625,0.91858,1.038228,115.06
163.46875,0.9187,1.040344,113.75
163.875,0.92334,1.033741,113.66
165.8125,0.93126,1.028595,115.6
164.5625,0.92851,1.034982,115.28
163.75,0.90898,1.050266,116.69
164.625,0.91451,1.043896,116.11
164.9375,0.92386,1.035625,115.47
163.25,0.92719,1.035036,114.67
163.5,0.93729,1.023573,115.97
163.46875,0.94252,1.021367,115.14
164.375,0.94581,1.023332,114.44
164.09375,0.93922,1.028024,115.43
164.125,0.93661,1.036484,115.03
165.46875,0.92975,1.045522,115.6
163.78125,0.92505,1.051083,114.72
163.375,0.93045,1.046792,115.38
161.46875,0.93095,1.047559,113.83
162.03125,0.93233,1.031566,114.66
162.5625,0.92464,1.046792,113.05
162.84375,0.92005,1.048834,115.33
161.46875,0.91929,1.04689,116.33
159.875,0.91165,1.045708,115.51
159.59375,0.89974,1.06349,113.47
157.625,0.89169,1.071582,113.08
156.78125,0.89398,1.071467,114.1
156.0625,0.89693,1.071054,114.42
154.3125,0.89395,1.078528,114.36
155.96875,0.88172,1.091048,113.42
156.21875,0.88913,1.084952,113.97
153.1875,0.89333,1.073514,113.53
153.59375,0.89731,1.070091,114.5
152.5625,0.89115,1.077215,116.55
153.0,0.88102,1.090513,117.18
155.59375,0.87681,1.09577,117.53
153.46875,0.87374,1.092538,117.52
153.0,0.88291,1.079914,115.89
152.71875,0.89713,1.067122,116.08
154.40625,0.90084,1.068262,115.69
153.78125,0.89994,1.067281,115.6
156.21875,0.91148,1.057641,113.91
156.5625,0.91837,1.050751,113.89
156.34375,0.91743,1.052864,114.02
157.1875,0.91238,1.060445,114.1
154.96875,0.91258,1.062361,114.0
153.3125,0.9155,1.057083,114.46
151.25,0.89686,1.071341,113.64
152.90625,0.88827,1.070045,112.84
151.25,0.89223,1.069976,112.24
151.5625,0.90024,1.063536,112.57
150.65625,0.88645,1.078283,112.82
149.46875,0.88503,1.075246,113.78
151.875,0.88402,1.072812,113.26
152.0,0.88963,1.070778,113.23
152.125,0.89127,1.0755,113.73
152.9375,0.88676,1.075454,113.32
152.5625,0.88952,1.073307,113.85
151.25,0.87951,1.085894,115.32
153.59375,0.87945,1.085423,115.12
149.71875,0.87928,1.089194,113.64
148.8125,0.88113,1.085552,112.89
149.84375,0.89508,1.071237,112.59
149.5625,0.8923,1.071237,112.44
147.5625,0.89262,1.067771,112.56
150.90625,0.91116,1.063264,113.07
150.84375,0.89103,1.08003,112.37
148.84375,0.89807,1.069862,111.98
149.1875,0.90632,1.05403,111.76
152.0625,0.9095,1.05921,112.06
153.5,0.90506,1.060524,110.76
154.125,0.90827,1.056457,111.09
151.59375,0.90326,1.05753,111.36
149.09375,0.90391,1.054964,111.49
149.15625,0.89855,1.063796,110.99
149.53125,0.90988,1.052189,110.74
150.84375,0.90843,1.058347,110.16
151.34375,0.91378,1.0502,109.76
152.09375,0.91861,1.044823,108.65
151.75,0.92334,1.039285,105.7
152.3125,0.9229,1.03799,105.37
153.1875,0.91408,1.043841,104.8
154.46875,0.91516,1.041992,104.33
154.59375,0.91,1.042427,105.35
155.1875,0.91138,1.038961,104.86
154.875,0.90171,1.039501,105.02
154.375,0.90367,1.039901,105.17
155.15625,0.91041,1.033731,104.27
155.9375,0.91414,1.032738,104.93
157.59375,0.91166,1.034019,104.1
156.875,0.91274,1.031779,104.31
155.65625,0.91836,1.022599,103.93
156.71875,0.91717,1.021409,104.39
158.53125,0.91516,1.019378,104.65
156.78125,0.91199,1.01688,105.72
158.8125,0.90769,1.016673,106.26
158.625,0.90563,1.011982,107.75
157.90625,0.89598,1.025326,106.86
158.125,0.89598,1.02522,106.85
159.09375,0.90147,1.023437,107.13
157.71875,0.90269,1.022286,107.11
158.8125,0.90655,1.023123,108.55
160.09375,0.89944,1.035518,110.44
160.1875,0.88992,1.042644,111.13
160.90625,0.87897,1.055632,110.53
157.71875,0.86333,1.072386,109.16
156.03125,0.86573,1.064849,107.67
156.875,0.88183,1.050531,107.73
156.71875,0.88905,1.035947,108.7
156.125,0.89174,1.040475,108.82
156.125,0.8908,1.036162,109.2
155.5,0.88547,1.041667,108.62
155.96875,0.89158,1.03114,107.84
157.3125,0.8988,1.026905,107.49
155.4375,0.89574,1.025115,107.52
156.15625,0.89227,1.022704,106.13
155.28125,0.89121,1.025536,106.38
156.28125,0.88567,1.027538,106.16
156.4375,0.88152,1.031992,106.22
152.40625,0.88436,1.032844,105.9
151.8125,0.88717,1.026578,107.31
153.125,0.88558,1.030822,108.41
155.75,0.87712,1.039425,109.21
153.5,0.88558,1.031672,108.53
155.75,0.89358,1.029018,107.79
155.625,0.89922,1.02522,108.22
156.6875,0.89366,1.021346,110.49
155.4375,0.89454,1.022495,109.81
157.53125,0.89272,1.021137,108.42
157.90625,0.89039,1.025957,107.98
157.34375,0.88842,1.029866,106.86
157.8125,0.89509,1.026589,106.73
158.8125,0.89338,1.02438,108.99
157.25,0.89071,1.02976,108.77
157.8125,0.89324,1.02522,109.86
157.65625,0.88747,1.033635,109.7
156.40625,0.88968,1.027432,109.14
156.90625,0.88598,1.034982,110.87
157.8125,0.87951,1.040583,111.31
157.84375,0.88063,1.038745,111.86
159.59375,0.87835,1.043515,113.81
158.71875,0.87142,1.053297,113.29
158.9375,0.87965,1.051193,112.49
158.375,0.8802,1.049285,112.02
157.28125,0.88269,1.04573,112.73
158.40625,0.88075,1.045981,111.73
158.4375,0.88121,1.042622,111.69
157.15625,0.90245,1.027221,111.5
158.03125,0.90741,1.021868,111.43
158.53125,0.90367,1.017874,111.68
158.125,0.90604,1.013171,110.78
155.84375,0.915,1.006441,109.72
156.4375,0.9096,1.011429,109.3
155.75,0.90695,1.013911,108.59
154.625,0.90777,1.013192,106.98
154.6875,0.91208,1.009082,105.97
154.09375,0.92013,1.007151,105.64
152.3125,0.91878,1.004874,104.1
152.09375,0.93167,0.994629,104.4
152.59375,0.92941,0.996929,104.18
152.03125,0.93131,0.994817,103.83
152.84375,0.92911,0.996482,103.85
153.375,0.92464,0.99964,103.56
153.25,0.93458,0.992063,103.71
153.84375,0.93563,0.990638,102.34
153.84375,0.93951,0.985999,102.43
154.6875,0.93721,0.981451,103.56
154.4375,0.9323,0.986719,103.09
154.9375,0.93976,0.980883,102.26
155.0,0.93967,0.982145,102.94
155.28125,0.93951,0.983284,102.46
155.25,0.943,0.976915,101.25
155.40625,0.94491,0.970685,101.92
157.21875,0.94581,0.971912,102.28
157.5,0.9411,0.974469,100.69
153.5,0.94224,0.981971,101.76
155.1875,0.91609,1.00634,104.02
156.6875,0.91878,1.00321,102.67
156.21875,0.92302,0.9996,102.84
156.84375,0.91794,1.007252,102.64
156.46875,0.90761,1.016984,102.55
158.59375,0.9134,1.012146,103.11
156.8125,0.91042,1.016467,101.79
156.09375,0.90967,1.014713,101.52
155.90625,0.91439,1.009398,102.75
157.25,0.91958,1.007394,100.5
157.71875,0.92216,1.005632,102.04
157.90625,0.91997,1.008247,103.15
155.0625,0.91634,1.007354,102.61
154.25,0.91324,1.012351,102.31
155.0625,0.91666,1.009591,103.05
155.625,0.91191,1.013397,102.27
153.28125,0.91114,1.012207,102.2
153.25,0.91508,1.007851,101.42
153.75,0.91458,1.012146,101.46
154.25,0.92132,1.0005,102.89
153.6875,0.92357,0.997586,103.18
155.59375,0.93006,0.99167,104.67
156.0,0.92773,0.992664,106.15
156.375,0.91525,1.00634,105.68
155.78125,0.91399,1.007963,104.74
157.5625,0.92098,0.998502,104.21
158.53125,0.92217,0.997108,104.72
157.46875,0.91861,0.994036,103.02
159.125,0.9209,0.994827,104.08
159.375,0.91785,0.995025,103.98
160.4375,0.91634,0.99681,105.37
159.5625,0.91937,0.994461,105.49
159.03125,0.92064,0.992162,105.0
159.625,0.92601,0.984136,106.08
160.15625,0.9214,0.987752,107.29
160.0,0.92039,0.983052,107.69
160.0625,0.91676,0.985902,106.54
161.03125,0.91433,0.986388,106.95
160.53125,0.92371,0.976086,108.05
163.03125,0.91766,0.980873,108.09
162.375,0.91558,0.981653,109.25
162.75,0.90163,0.994827,110.57
163.25,0.89286,1.006654,112.32
166.03125,0.89726,1.007252,113.83
166.125,0.89367,1.013069,113.58
167.0625,0.88574,1.027855,114.46
168.34375,0.88645,1.027327,119.06
166.46875,0.88355,1.028489,118.36
165.71875,0.89493,1.014507,114.77
164.5625,0.8971,1.011838,115.48
166.09375,0.89904,1.007557,118.29
166.59375,0.90001,1.006958,117.58
166.1875,0.89896,1.009469,115.49
166.75,0.90678,1.0005,117.22
166.6875,0.90686,1.009082,117.61
167.34375,0.90794,1.01102,117.92
165.625,0.90703,1.010101,117.11
165.875,0.91542,1.003311,118.64
163.6875,0.91836,1.002305,117.77
164.0,0.91946,1.003412,118.68
164.8125,0.92005,1.003613,120.73
163.59375,0.91333,1.00776,120.54
163.65625,0.90959,1.006137,121.14
165.28125,0.90777,1.004722,120.58
164.1875,0.90876,1.003603,119.58
163.71875,0.91,1.001803,121.5
162.5625,0.89458,1.015744,119.41
162.8125,0.89542,1.017605,117.87
163.03125,0.90074,1.013151,117.96
162.84375,0.90017,1.013171,120.59
164.0625,0.89135,1.022568,120.13
164.5625,0.88355,1.034073,119.8
163.53125,0.8866,1.03164,118.96
161.90625,0.89,1.030142,119.31
163.5,0.89103,1.027961,116.61
163.03125,0.89437,1.025326,116.33
163.53125,0.89606,1.022181,116.6
164.5,0.89264,1.027274,118.76
163.46875,0.88558,1.034768,117.1
164.4375,0.88225,1.036323,117.64
164.375,0.87876,1.040583,116.93
164.65625,0.87796,1.043188,116.15
166.21875,0.87804,1.04297,117.66
165.34375,0.87858,1.045577,116.94
167.0,0.87681,1.046561,118.61
166.1875,0.8792,1.045916,118.43
166.09375,0.87696,1.048933,120.03
165.03125,0.8762,1.048152,120.05
165.875,0.87835,1.046792,118.77
165.3125,0.8866,1.034661,117.11
166.125,0.88731,1.034875,117.92
165.375,0.88496,1.034875,117.74
165.0625,0.88425,1.036753,119.58
163.40625,0.88031,1.039663,118.97
162.6875,0.88456,1.029654,119.42
162.46875,0.88558,1.02603,117.89
161.9375,0.89015,1.022234,118.23
161.21875,0.88739,1.025746,118.7
162.6875,0.88503,1.027116,119.04
162.75,0.88269,1.030057,121.29
163.3125,0.8806,1.034982,123.65
162.1875,0.87237,1.043079,123.24
163.84375,0.86768,1.046901,122.96
164.375,0.86926,1.048438,122.21
165.40625,0.87009,1.044943,122.07
165.03125,0.87673,1.033197,123.18
165.46875,0.87812,1.028278,120.65
165.5625,0.87812,1.029728,120.98
166.1875,0.87917,1.025431,122.12
165.4375,0.87512,1.030184,121.16
166.71875,0.87897,1.029909,121.71
165.5625,0.88363,1.024968,121.8
165.75,0.8837,1.022495,122.22
163.25,0.8837,1.020408,120.1
164.34375,0.89103,1.012351,119.87
164.25,0.89238,1.009795,119.71
164.46875,0.89113,1.009072,119.37
164.0625,0.89158,1.010407,117.3
163.59375,0.89783,1.006948,116.98
164.5625,0.89614,1.009082,116.58
164.3125,0.89349,1.010918,115.62
164.71875,0.89699,1.008776,116.06
164.9375,0.89799,1.006968,115.94
166.0625,0.89373,1.011634,115.67
168.0,0.8967,1.009724,118.88
167.53125,0.88098,1.024359,118.92
167.90625,0.87997,1.030673,118.82
168.28125,0.88045,1.036162,120.58
168.96875,0.87665,1.043515,121.25
169.78125,0.88378,1.036893,121.74
170.21875,0.88968,1.036914,122.64
170.375,0.88566,1.038896,122.77
170.65625,0.89182,1.038098,123.68
171.625,0.88789,1.040799,122.38
170.59375,0.88873,1.03628,123.95
169.46875,0.88113,1.041884,123.21
169.3125,0.88316,1.04015,120.84
167.71875,0.88884,1.039609,120.9
166.09375,0.88275,1.042101,120.11
169.96875,0.88308,1.039771,126.0
173.15625,0.90613,1.028172,126.68
173.09375,0.90785,1.02192,125.32
173.0,0.90302,1.019992,125.84
172.34375,0.89863,1.021169,126.47
173.6875,0.90041,1.024338,128.41
176.25,0.89718,1.029909,129.47
175.875,0.90375,1.023646,130.23
176.25,0.90098,1.025851,129.74
176.9375,0.90369,1.021764,130.52
175.6875,0.90547,1.017294,129.29
173.8125,0.90432,1.017636,127.15
174.96875,0.90392,1.011061,128.32
173.0,0.90131,1.01595,127.33
171.65625,0.90041,1.018984,126.84
171.5625,0.90472,1.016467,127.04
172.21875,0.90319,1.017594,127.21
171.46875,0.90797,1.014178,125.39
171.46875,0.90748,1.013849,127.3
171.625,0.90638,1.01529,126.35
171.5625,0.91154,1.012002,125.47
171.875,0.90982,1.014302,126.0
173.21875,0.9101,1.008065,128.03
173.34375,0.90306,1.015558,127.66
174.4375,0.90217,1.020898,128.98
173.59375,0.89541,1.031523,129.22
172.34375,0.89541,1.032887,130.27
172.15625,0.89134,1.036398,129.65
173.15625,0.89674,1.028077,129.87
171.5625,0.89809,1.026926,127.55
171.65625,0.90175,1.019909,127.44
172.71875,0.90223,1.017501,127.96
173.46875,0.89962,1.018942,128.56
171.78125,0.89394,1.026926,127.67
172.96875,0.89774,1.025694,127.4
171.75,0.8955,1.026041,127.84
171.09375,0.89413,1.027823,128.47
171.59375,0.88684,1.03989,128.5
171.90625,0.88504,1.040139,129.11
171.09375,0.8811,1.047669,127.97
172.375,0.8851,1.039663,127.78
172.4375,0.88345,1.039037,127.76
172.25,0.88489,1.038001,126.34
171.71875,0.8878,1.033912,126.23
170.3125,0.8857,1.034137,126.05
172.09375,0.8929,1.022767,126.3
171.78125,0.89343,1.022777,125.03
171.84375,0.8966,1.017201,124.78
171.9375,0.896,1.016704,125.29
170.96875,0.8928,1.020825,126.57
172.125,0.8966,1.020367,128.71
172.1875,0.8886,1.030917,128.27
169.90625,0.8896,1.031225,127.59
168.375,0.8872,1.028955,126.75
168.34375,0.88959,1.02583,126.59
166.8125,0.8894,1.029463,125.75
167.40625,0.89137,1.023688,126.18
166.9375,0.8891,1.027443,125.37
167.1875,0.88921,1.029622,125.06
167.25,0.89618,1.020773,125.32
167.53125,0.8944,1.020367,125.44
167.34375,0.89654,1.021451,127.27
167.5,0.8934,1.027506,127.57
167.8125,0.89205,1.032098,127.65
168.25,0.88974,1.031747,127.55
169.4375,0.8889,1.03197,126.62
169.25,0.8913,1.030322,126.22
169.625,0.89087,1.030397,126.07
168.15625,0.8913,1.03509,125.64
168.0625,0.8901,1.028711,125.32
166.4375,0.89203,1.026968,120.97
165.71875,0.892,1.02214,120.78
165.0625,0.8922,1.026694,119.66
164.90625,0.8973,1.019721,119.74
164.34375,0.8976,1.018174,119.55
164.09375,0.904,1.012248,119.74
164.96875,0.90811,1.010101,120.03
163.21875,0.905,1.013541,119.36
163.9375,0.91176,1.009713,119.68
164.28125,0.9078,1.012258,120.42
164.21875,0.911,1.01004,121.11
164.65625,0.91115,1.011041,120.74
164.8125,0.91488,1.007658,120.83
164.3125,0.9189,1.005824,120.56
